wallet,risk_propagated,risk_anomaly,risk_peeling,final_risk,involved_in_illicit_pattern,pattern_types_involved,is_seed,explanation,tie_break_score,anomaly_shap_reason,peeling_shap_reason,final_explanation
bc1qj7o6rhd5e9jlwxwu1r0dn952b5ikro8ua4nuth,3.942328946485401e-06,0.1562971525020996,0.9083333333333334,0.922660877210157,True,peeling,False,Flagged for: participation in a high-confidence peeling chain (probability 0.91).,1.0646344281643796,Driven by: physically implausible peer geo-velocity (contributed +0.303); an unusually high number of incoming payments (contributed +0.229); an unusually high transaction frequency (contributed +0.191).,Driven by: how tightly-timed the fastest hop was (contributed +0.172); the average time between hops (contributed +0.136); how tightly-timed the slowest hop was (contributed +0.085).,"[Peeling-chain, P=0.91] Driven by: how tightly-timed the fastest hop was (contributed +0.172); the average time between hops (contributed +0.136); how tightly-timed the slowest hop was (contributed +0.085)."
bc1qktior4v1og07vscqmpd7z4kso03w2mrop2byee,9.368538036071522e-05,0.1699779649073526,0.906,0.9219852382287173,True,fanin,False,Flagged for: participation in a high-confidence peeling chain (probability 0.91).,1.0760716502877132,Driven by: an unusually high transaction frequency (contributed +0.279); an unusually extreme single transaction amount (contributed +0.230); consistently high peer geo-velocity (contributed +0.221).,Driven by: how tightly-timed the fastest hop was (contributed +0.223); variability in time between hops (contributed +0.079); chain length (contributed +0.056).,"[Peeling-chain, P=0.91] Driven by: how tightly-timed the fastest hop was (contributed +0.223); variability in time between hops (contributed +0.079); chain length (contributed +0.056)."
bc1q1wmfpt00e2qmk3uhk6hmrtiehc2yix79pbrtg6,1.3455593724643485e-07,0.1498532133320513,0.906,0.9200862128060888,False,,False,Flagged for: participation in a high-confidence peeling chain (probability 0.91).,1.0558533478879886,Driven by: an atypical time-of-day transaction pattern (contributed +0.304); an unusually high number of outgoing payments (contributed +0.248); unusually large average transaction amount (contributed +0.232).,Driven by: how tightly-timed the fastest hop was (contributed +0.223); variability in time between hops (contributed +0.079); chain length (contributed +0.056).,"[Peeling-chain, P=0.91] Driven by: how tightly-timed the fastest hop was (contributed +0.223); variability in time between hops (contributed +0.079); chain length (contributed +0.056)."
bc1qhfvsv3v4bnax29w7rpp9cwnbil8b5l9jpa21e5,2.599830790304616e-07,0.0175548802982914,0.9083333333333334,0.9099425541074284,True,peeling,False,Flagged for: participation in a high-confidence peeling chain (probability 0.91).,0.925888473614704,Driven by: physically implausible peer geo-velocity (contributed +0.393); unusually large average transaction amount (contributed +0.361); an unusually extreme single transaction amount (contributed +0.340).,Driven by: how tightly-timed the fastest hop was (contributed +0.172); the average time between hops (contributed +0.136); how tightly-timed the slowest hop was (contributed +0.085).,"[Peeling-chain, P=0.91] Driven by: how tightly-timed the fastest hop was (contributed +0.172); the average time between hops (contributed +0.136); how tightly-timed the slowest hop was (contributed +0.085)."
bc1q7f638zkrg6wmz0zcssf8hstrlt4csnc0zjxoq9,5.1481288788229554e-05,0.4538217580158422,0.826,0.9049698784197626,True,peeling,False,Flagged for: participation in a high-confidence peeling chain (probability 0.83).,1.2798732393046304,Driven by: an unusually high number of outgoing payments (contributed +0.202); an unusually high number of incoming payments (contributed +0.195); an atypical number of transactions (contributed +0.186).,Driven by: how tightly-timed the fastest hop was (contributed +0.216); variability in time between hops (contributed +0.079); chain length (contributed +0.041).,"[Peeling-chain, P=0.83] Driven by: how tightly-timed the fastest hop was (contributed +0.216); variability in time between hops (contributed +0.079); chain length (contributed +0.041)."
bc1qegok01tnzrf5a7qy8yb7w8p74mjdxo100vhmyg,9.56646815165932e-06,0.3797719348232719,0.826,0.8920813490694629,False,,False,Flagged for: participation in a high-confidence peeling chain (probability 0.83).,1.2057815012914237,Driven by: an unusually high transaction frequency (contributed +0.219); consistently high peer geo-velocity (contributed +0.146); physically implausible peer geo-velocity (contributed +0.137).,Driven by: how tightly-timed the fastest hop was (contributed +0.216); variability in time between hops (contributed +0.079); chain length (contributed +0.041).,"[Peeling-chain, P=0.83] Driven by: how tightly-timed the fastest hop was (contributed +0.216); variability in time between hops (contributed +0.079); chain length (contributed +0.041)."
bc1qf65j1vrkf4ht69a14350q8obw3j6sog2lbwtbv,7.720247988670454e-06,0.3132795760172744,0.826,0.8805115687144488,True,peeling,False,Flagged for: participation in a high-confidence peeling chain (probability 0.83).,1.1392872962652631,Driven by: an unusually high transaction frequency (contributed +0.224); consistently high peer geo-velocity (contributed +0.092); physically implausible peer geo-velocity (contributed +0.064).,Driven by: how tightly-timed the fastest hop was (contributed +0.216); variability in time between hops (contributed +0.079); chain length (contributed +0.041).,"[Peeling-chain, P=0.83] Driven by: how tightly-timed the fastest hop was (contributed +0.216); variability in time between hops (contributed +0.079); chain length (contributed +0.041)."
bc1qx3bid6v1lk4aglbd0xqtqv8elspj6sfas04lx5,5.811952956165325e-06,0.2911382105223457,0.826,0.876658765488507,True,peeling,False,Flagged for: participation in a high-confidence peeling chain (probability 0.83).,1.1171440224753018,Driven by: an atypical time-of-day transaction pattern (contributed +0.246); an unusually high number of incoming payments (contributed +0.230); an unusually high number of outgoing payments (contributed +0.226).,Driven by: how tightly-timed the fastest hop was (contributed +0.216); variability in time between hops (contributed +0.079); chain length (contributed +0.041).,"[Peeling-chain, P=0.83] Driven by: how tightly-timed the fastest hop was (contributed +0.216); variability in time between hops (contributed +0.079); chain length (contributed +0.041)."
bc1qxfq8myx444nlz15bcw790pdw5py6b2knftu2gc,1.1433717969996736e-05,0.8683647526133098,0.04,0.8736316073858592,True,"fanin,fanout",False,Flagged for: statistically anomalous behavior (anomaly score 0.87).,0.9083761863312798,Driven by: an unusually high transaction frequency (contributed +0.126).,Driven by: chain length (contributed +0.012); how much the balance declined end-to-end (contributed +0.008); the fee pattern across hops (contributed +0.002).,[Anomaly] Driven by: an unusually high transaction frequency (contributed +0.126).
bc1q8e9rivh6t1ntmjsrd9q46nouhfj7upfln4rxyj,1.9768097859406933e-06,0.8374392122793983,0.1093333333333333,0.8552128112874814,True,"coinjoin,fanin",False,Flagged for: statistically anomalous behavior (anomaly score 0.84).,0.9467745224225176,Driven by: an unusually high transaction frequency (contributed +0.091).,Driven by: the consistency of the peel-to-remainder ratio (contributed +0.013); the size of the starting balance (contributed +0.011); chain length (contributed +0.011).,[Anomaly] Driven by: an unusually high transaction frequency (contributed +0.091).
bc1qs6gkj71k16y0upu536lzms804bfpv0v6443ktx,1.5139152057584164e-06,0.1294748477922334,0.826,0.8485288528306687,True,peeling,False,Flagged for: participation in a high-confidence peeling chain (probability 0.83).,0.9554763617074392,Driven by: unusually large average transaction amount (contributed +0.311); an unusually high transaction frequency (contributed +0.295); an atypical time-of-day transaction pattern (contributed +0.107).,Driven by: how tightly-timed the fastest hop was (contributed +0.216); variability in time between hops (contributed +0.079); chain length (contributed +0.041).,"[Peeling-chain, P=0.83] Driven by: how tightly-timed the fastest hop was (contributed +0.216); variability in time between hops (contributed +0.079); chain length (contributed +0.041)."
bc1qj6sb053akzxfp5ke09jneftz53c5dwumjacypz,1.0170593648291907e-05,0.1047029122307754,0.826,0.844219891120455,True,peeling,False,Flagged for: participation in a high-confidence peeling chain (probability 0.83).,0.9307130828244236,Driven by: an atypical time-of-day transaction pattern (contributed +0.307); an unusually high transaction frequency (contributed +0.242); an atypical number of transactions (contributed +0.239).,Driven by: how tightly-timed the fastest hop was (contributed +0.216); variability in time between hops (contributed +0.079); chain length (contributed +0.041).,"[Peeling-chain, P=0.83] Driven by: how tightly-timed the fastest hop was (contributed +0.216); variability in time between hops (contributed +0.079); chain length (contributed +0.041)."
bc1q65kxvf1t2tala753lc58drc11ertj5pht0hl9x,1.774844058655195e-05,0.7832032703359624,0.0,0.7832071181398381,False,,False,Flagged for: statistically anomalous behavior (anomaly score 0.78).,0.7832210187765489,Driven by: an unusually extreme single transaction amount (contributed +0.160); unusually large average transaction amount (contributed +0.138); an unusually high transaction frequency (contributed +0.061).,,[Anomaly] Driven by: an unusually extreme single transaction amount (contributed +0.160); unusually large average transaction amount (contributed +0.138); an unusually high transaction frequency (contributed +0.061).
bc1qi5ldslcb8qsspye9r1f63ai9hasez2nx1wvbd4,3.0784406969184614e-06,0.6395854235969395,0.28,0.7405023038405243,True,"fanin,fanout",False,Flagged for: statistically anomalous behavior (anomaly score 0.64).,0.9195885020376364,Driven by: an unusually high transaction frequency (contributed +0.137).,Driven by: how tightly-timed the slowest hop was (contributed +0.023); variability in the peel-to-remainder ratio (contributed +0.008).,[Anomaly] Driven by: an unusually high transaction frequency (contributed +0.137).
bc1q4u89yjb1qx6gvwrdmly4lyk83tqll8os9xtogn,1.0769782413475864e-05,0.7373983653052499,0.01,0.7400271815330398,False,,False,Flagged for: statistically anomalous behavior (anomaly score 0.74).,0.7474091350876634,Driven by: an unusually extreme single transaction amount (contributed +0.207); an unusually high transaction frequency (contributed +0.129); unusually large average transaction amount (contributed +0.082).,No individual feature stood out; flagged only by combined weak signals.,[Anomaly] Driven by: an unusually extreme single transaction amount (contributed +0.207); an unusually high transaction frequency (contributed +0.129); unusually large average transaction amount (contributed +0.082).
